Dia Semana,Data,Atendimento,Demandante,Atuação,Modelo,Sem OS,Com OS,KM Terrestre,KM Aéreo,Preventiva,Corretiva,Instalacao,Treinamento,Viagem,Cidade,UF,Folga Trabalhada,Papelada,Plantao,Cod. IBGE UF,Cod. IBGE Cidade,Ano,Mes,MesNome
Domingo,11/05/2025,Folga + vôo ida GRU - CAC as 17:25,PCM,Trabalhado,,1,0,70,735,0,0,0,0,1,Cascavel,PR,1,0,0,41,4104808,2025,5,Maio
Segunda,12/05/2025,papelada + ida carro Cascavel - Foz + assistida aerop Foz do Iguaçu/PR C5679/5680/5681,PCM,Trabalhado,CX100100D,2,3,150,0,0,3,0,1,1,Foz do Iguaçu,PR,0,0,0,41,4108304,2025,5,Maio
Terça,13/05/2025,assistida aerop Foz do Iguaçu,PCM,Trabalhado,CX100100D,1,0,55,0,0,0,0,1,1,Foz do Iguaçu,PR,0,0,0,41,4108304,2025,5,Maio
Quarta,14/05/2025,assistida aerop Foz do Iguaçu,PCM,Trabalhado,CX100100D,1,0,55,0,0,0,0,1,1,Foz do Iguaçu,PR,0,0,0,41,4108304,2025,5,Maio
Quinta,15/05/2025,assistida aerop Foz do Iguaçu,PCM,Trabalhado,CX100100D,1,0,52,0,0,0,0,1,1,Foz do Iguaçu,PR,0,0,0,41,4108304,2025,5,Maio
Sexta,16/05/2025,assistida aerop Foz do Iguaçu + ida carro Cascavel/PR + vôo retorno CAC - GRU as 19:45,PCM,Trabalhado,CX100100D,3,0,151,735,0,0,0,1,1,Cascavel,PR,0,0,0,41,4104808,2025,5,Maio
sábado,17/05/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,5,Maio
Domingo,18/05/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,5,Maio
Segunda,19/05/2025,retirar peça fábrica,PCM,Trabalhado,,1,0,315,0,0,0,0,0,0,Indaiatuba,SP,0,0,0,35,3520509,2025,5,Maio
Terça,20/05/2025,inst e trein Braspress GRU 100100D I1277,PCM,Trabalhado,CX100100D,1,1,58,0,0,0,1,1,0,Guarulhos,SP,0,0,0,35,3518800,2025,5,Maio
Quarta,21/05/2025,vôo ida GRU - BEL as 07:55 + Corr aerop Belém (Pc) C5745,PCM,Trabalhado,CX6040BI,1,1,60,2475,0,1,0,0,1,Belém,PA,0,0,0,15,1501402,2025,5,Maio
Quinta,22/05/2025,Corr aerop Belém (Pc),PCM,Trabalhado,CX6040BI,0,1,22,0,0,0,0,0,1,Belém,PA,0,0,0,15,1501402,2025,5,Maio
Sexta,23/05/2025,Corr aerop Belém (Pc) + vôo retorno BEL - GRU as 17:25,PCM,Trabalhado,CX6040BI,0,2,62,2475,0,0,0,0,1,Belém,PA,0,0,0,15,1501402,2025,5,Maio
sábado,24/05/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,5,Maio
Domingo,25/05/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,5,Maio
Segunda,26/05/2025,Pc fábrica + papelada + cursos aena + Corr azul cargo Viracopos C5762,Barbosa,Trabalhado,CX6040D,3,1,297,0,0,1,0,0,0,Indaiatuba,SP,0,0,0,35,3520509,2025,5,Maio
Terça,27/05/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,5,Maio
Quarta,28/05/2025,Vôo ida BEL - GRU AS 07:55 + Corr aerop Belém (Pc) C5745 continuação,Barbosa,Trabalhado,CX6040BI,2,0,74,2475,0,0,0,0,1,Belém,PA,0,0,0,15,1501402,2025,5,Maio
Quinta,29/05/2025,Corr aerop Belém (PC),Barbosa,Trabalhado,CX6040BI,1,0,30,0,0,0,0,0,1,Belém,PA,0,0,0,15,1501402,2025,5,Maio
Sexta,30/05/2025,vôo volta BEL - GRU as 05:10,Barbosa,Trabalhado,CX6040BI,1,0,96,2475,0,0,0,0,1,Belém,PA,0,0,0,15,1501402,2025,5,Maio
sábado,31/05/2025,Plantão,Plantão,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,1,35,3550308,2025,5,Maio
Domingo,01/06/2025,Plantão,Plantão,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,1,35,3550308,2025,6,Junho
Segunda,02/06/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Terça,03/06/2025,treinamento Nuctech + papelada,Barbosa,Trabalhado,,2,0,178,0,0,0,0,0,1,Indaiatuba,SP,0,0,0,35,3520509,2025,6,Junho
Quarta,04/06/2025,treinamento Nuctech,Barbosa,Trabalhado,,1,0,12,0,0,0,0,0,1,Indaiatuba,SP,0,0,0,35,3520509,2025,6,Junho
Quinta,05/06/2025,treinamento Nuctech,Barbosa,Trabalhado,,1,0,12,0,0,0,0,0,1,Indaiatuba,SP,0,0,0,35,3520509,2025,6,Junho
Sexta,06/06/2025,treinamento Nuctech,Barbosa,Trabalhado,,1,0,192,0,0,0,0,0,1,Indaiatuba,SP,0,0,0,35,3520509,2025,6,Junho
sábado,07/06/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Domingo,08/06/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Segunda,09/06/2025,vôo ida GRU-MCP as 10:40,Walter,Trabalhado,,1,0,70,2680,0,0,0,0,1,Macapá,AP,0,0,0,16,1600303,2025,6,Junho
Terça,10/06/2025,Corr Macapá C5845,Walter,Trabalhado,CX100100TI,0,1,51,0,0,1,0,0,1,Macapá,AP,0,0,0,16,1600303,2025,6,Junho
Quarta,11/06/2025,vôo retorno MCP-GRU as 15:25,Walter,Trabalhado,,1,0,84,2680,0,0,0,0,1,Macapá,AP,0,0,0,16,1600303,2025,6,Junho
Quinta,12/06/2025,Papelada,Bruno,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Sexta,13/06/2025,alinhamento inst VCP,Barbosa,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
sábado,14/06/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Domingo,15/06/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Segunda,16/06/2025,inst VCP 100100D I1292 + Corr VCP 100100D C5880,Barbosa,Trabalhado,CX100100D,0,2,273,0,0,1,1,1,0,Campinas,SP,0,0,0,35,3509502,2025,6,Junho
Terça,17/06/2025,reunião GRU Barbosa,Barbosa,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Quarta,18/06/2025,trein aena congonhas as 08:30,PCM,Trabalhado,,1,0,177,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Quinta,19/06/2025,Corpus Christi,0,Feriado,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Sexta,20/06/2025,Fabrica Emendou,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
sábado,21/06/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Domingo,22/06/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Segunda,23/06/2025,Assistida GRU + levar Dalin renovar CNH,Barbosa,Trabalhado,XT2100HS,2,0,154,0,0,0,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,6,Junho
Terça,24/06/2025,Assistida GRU + compra material,Barbosa,Trabalhado,XT2100HS,2,0,132,0,0,0,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,6,Junho
Quarta,25/06/2025,Assistida GRU,Barbosa,Trabalhado,XT2100HS,1,0,99,0,0,0,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,6,Junho
Quinta,26/06/2025,Treinamento Fábrica Solução Móvel + papelada,Barbosa,Trabalhado,,2,0,301,0,0,0,0,0,0,Indaiatuba,SP,0,0,0,35,3520509,2025,6,Junho
Sexta,27/06/2025,Assistida GRU,Barbosa,Trabalhado,XT2100HS,1,1,98,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
sábado,28/06/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Domingo,29/06/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Segunda,30/06/2025,credencial CGH + Assistida GRU,Barbosa,Trabalhado,XT2100HS,2,0,120,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,6,Junho
Terça,01/07/2025,inst e trei CGH solução movel I1308 + Assistida GRU,Barbosa,Trabalhado,XT2100HS,1,1,173,0,0,0,1,1,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Quarta,02/07/2025,Fabrica + papelada + troca peças CGH solução movel + Assistida GRU,Barbosa,Trabalhado,XT2100HS,3,1,392,0,0,0,0,0,0,Indaiatuba,SP,0,0,0,35,3520509,2025,7,Julho
Quinta,03/07/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Sexta,04/07/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
sábado,05/07/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Domingo,06/07/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Segunda,07/07/2025,GRU,Barbosa,Trabalhado,XT2100HS,1,0,99,0,0,0,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,7,Julho
Terça,08/07/2025,GRU + Papelada,Barbosa,Trabalhado,XT2100HS,2,0,98,0,0,0,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,7,Julho
Quarta,09/07/2025,GRU assistida + feriado SP Revolução constitucionalista,Barbosa,Trabalhado,XT2100HS,1,0,100,0,0,0,0,0,0,Guarulhos,SP,1,0,0,35,3518800,2025,7,Julho
Quinta,10/07/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Sexta,11/07/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
sábado,12/07/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Domingo,13/07/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Segunda,14/07/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Terça,15/07/2025,GRU,Barbosa,Trabalhado,XT2100HS,1,0,98,0,0,0,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,7,Julho
Quarta,16/07/2025,Corr TRT Campinas C6077,PCM,Trabalhado,CX6040BI,0,1,310,0,0,1,0,0,0,Campinas,SP,0,0,0,35,3509502,2025,7,Julho
Quinta,17/07/2025,Papelada,Bruno,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Sexta,18/07/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
sábado,19/07/2025,Plantão,Plantão,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,1,35,3550308,2025,7,Julho
Domingo,20/07/2025,Plantão,Plantão,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,1,35,3550308,2025,7,Julho
Segunda,21/07/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Terça,22/07/2025,Celular GRU as 09:30 + plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,150,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,7,Julho
Quarta,23/07/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Quinta,24/07/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,100,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,7,Julho
Sexta,25/07/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
sábado,26/07/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,98,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,7,Julho
Domingo,27/07/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Segunda,28/07/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,0,1,100,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,7,Julho
Terça,29/07/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Quarta,30/07/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,102,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,7,Julho
Quinta,31/07/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,7,Julho
Sexta,01/08/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,99,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,8,Agosto
sábado,02/08/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Domingo,03/08/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,100,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,8,Agosto
Segunda,04/08/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Terça,05/08/2025,plantão GRU noite + papelada,Alex,Trabalhado,XT2100HS,2,0,101,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,8,Agosto
Quarta,06/08/2025,Folga plantão + novo selo celular + compra material,Alex,Trabalhado,,2,0,50,0,0,0,0,0,0,São Paulo,SP,1,0,0,35,3550308,2025,8,Agosto
Quinta,07/08/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,99,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,8,Agosto
Sexta,08/08/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
sábado,09/08/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,102,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,8,Agosto
Domingo,10/08/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Segunda,11/08/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,102,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,8,Agosto
Terça,12/08/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Quarta,13/08/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,99,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,8,Agosto
Quinta,14/08/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Sexta,15/08/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,102,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,8,Agosto
sábado,16/08/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Domingo,17/08/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Segunda,18/08/2025,Férias + papelada,0,Férias,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Terça,19/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Quarta,20/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Quinta,21/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Sexta,22/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
sábado,23/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Domingo,24/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Segunda,25/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Terça,26/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Quarta,27/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Quinta,28/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Sexta,29/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
sábado,30/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Domingo,31/08/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,8,Agosto
Segunda,01/09/2025,Férias,0,Férias,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Terça,02/09/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Quarta,03/09/2025,Docs RH,RH,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Quinta,04/09/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Sexta,05/09/2025,rem vilares metals R1131 + rem casa Piracicaba R1133,PCM,Trabalhado,CX6040BI,0,2,0,0,0,2,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
sábado,06/09/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Domingo,07/09/2025,Feriado independência + ida fábrica com Rogério,PCM,Trabalhado,,1,0,182,0,0,0,0,0,1,Indaiatuba,SP,1,0,0,35,3520509,2025,9,Setembro
Segunda,08/09/2025,semana treinamento fábrica,PCM,Trabalhado,,1,0,15,0,0,0,0,0,1,Indaiatuba,SP,0,0,0,35,3520509,2025,9,Setembro
Terça,09/09/2025,semana treinamento fábrica,PCM,Trabalhado,,1,0,15,0,0,0,0,0,1,Indaiatuba,SP,0,0,0,35,3520509,2025,9,Setembro
Quarta,10/09/2025,semana treinamento fábrica,PCM,Trabalhado,,1,0,15,0,0,0,0,0,1,Indaiatuba,SP,0,0,0,35,3520509,2025,9,Setembro
Quinta,11/09/2025,semana treinamento fábrica + levar peças ML Sumaré,PCM,Trabalhado,,2,0,115,0,0,0,0,0,1,Indaiatuba,SP,0,0,0,35,3520509,2025,9,Setembro
Sexta,12/09/2025,semana treinamento fábrica + retorno mais cedo peças GRU,PCM,Trabalhado,,2,0,220,0,0,0,0,0,1,Indaiatuba,SP,0,0,0,35,3520509,2025,9,Setembro
sábado,13/09/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Domingo,14/09/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Segunda,15/09/2025,prev e desm casa Turiassú P9046/C6453,PCM,Trabalhado,HT2000GA,0,2,72,0,1,1,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Terça,16/09/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Quarta,17/09/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Quinta,18/09/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Sexta,19/09/2025,Folga Plantão,0,Folga Plantão,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
sábado,20/09/2025,Plantão,Plantão,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,1,35,3550308,2025,9,Setembro
Domingo,21/09/2025,Plantão + plantão noturno GRU 17:49 até  08:08,Plantão,Trabalhado,XT2100HS,2,0,102,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,9,Setembro
Segunda,22/09/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,102,0,0,0,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,9,Setembro
Terça,23/09/2025,tren online fundação casa as 08:00 + plantão noturno GRU,PCM,Trabalhado,XT2100HS,2,0,99,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,9,Setembro
Quarta,24/09/2025,tren online fundação casa as 13:00 + plantão noturno GRU,PCM,Trabalhado,XT2100HS,2,0,99,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,9,Setembro
Quinta,25/09/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,98,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,9,Setembro
Sexta,26/09/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,100,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,9,Setembro
sábado,27/09/2025,plantão GRU noite,Alex,Trabalhado,XT2100HS,1,0,99,0,0,0,0,0,0,Guarulhos,SP,0,0,1,35,3518800,2025,9,Setembro
Domingo,28/09/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Segunda,29/09/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Terça,30/09/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,9,Setembro
Quarta,01/10/2025,alinhamento chamado ML GRU 2,Walter,Trabalhado,,1,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Quinta,02/10/2025,corr ML GRU 2 100100D C6563/6564,Walter,Trabalhado,CX100100D,0,2,90,0,0,2,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,10,Outubro
Sexta,03/10/2025,corr cainiao 100100D C6568/6570/6571,Diego,Trabalhado,CX100100D,0,3,312,0,0,3,0,0,0,Campinas,SP,0,0,0,35,3509502,2025,10,Outubro
sábado,04/10/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Domingo,05/10/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Segunda,06/10/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Terça,07/10/2025,corr aerop VCP 100100D C6592,PCM,Trabalhado,CX100100D,0,1,314,0,0,1,0,0,0,Campinas,SP,0,0,0,35,3509502,2025,10,Outubro
Quarta,08/10/2025,papelada + corr ML SBC 100100D C6600,Barbosa,Trabalhado,CX100100D,1,1,104,0,0,1,0,0,0,São Bernardo do Campo,SP,0,0,0,35,3548708,2025,10,Outubro
Quinta,09/10/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Sexta,10/10/2025,corr anjun 03 100100D C6610/6608/6611 (init teste Auvo 64354255),Alex,Trabalhado,CX100100D,0,3,97,0,0,3,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,10,Outubro
sábado,11/10/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Domingo,12/10/2025,Nossa Senhora Aparecida,0,Feriado,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Segunda,13/10/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Terça,14/10/2025,prev Anjun 100100D P8031/8032,PCM,Trabalhado,CX100100D,0,2,99,0,2,0,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,10,Outubro
Quarta,15/10/2025,prev Anjun 100100D P8041/8042/C6636,PCM,Trabalhado,CX100100D,0,3,99,0,2,1,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,10,Outubro
Quinta,16/10/2025,casa Belenzinho as 08:30 perícia,PCM,Trabalhado,,1,0,74,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Sexta,17/10/2025,,0,Sem Atividade,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
sábado,18/10/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Domingo,19/10/2025,Folga,0,Folga,,0,0,0,0,0,0,0,0,0,São Paulo,SP,0,0,0,35,3550308,2025,10,Outubro
Segunda,20/10/2025,prev Anjun P8064/8065/8066,PCM,Trabalhado,CX100100D,0,3,99,0,3,0,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,10,Outubro
Terça,21/10/2025,prev Anjun P8075/8076,PCM,Trabalhado,CX100100D,0,2,100,0,2,0,0,0,0,Guarulhos,SP,0,0,0,35,3518800,2025,10,Outubro
